title,published,KernAI_stock_news_distilbert,gigachat_score_only,deepseek_score
Масштабирование цифрового рубля произойдет не раньше 2025 года - Набиуллина,2024-04-08 08:14:01,-98.97212386131287,Error_Evaluation_Gigachat,5
ЦБ открыл горячую линию о кредитных каникулах для пострадавших от паводка,2024-04-08 11:31:54,0,50,50
Халык-Банк досрочно вернул $407 млн госпомощи,2024-04-08 14:26:30,99.62485432624817,-25,50
Чистая прибыль Сбербанка в 1 кв выросла на 4% до 364 млрд р,2024-04-09 07:36:30,99.52815175056458,80,60
«Сбер» оценил ущерб от действий владельца прав на трансляцию Олимпиад,2024-04-09 11:19:28,-97.74197340011597,-25,-20
Сбербанк хочет инвестировать в несколько российских deeptech-проектов,2024-04-10 09:18:27,98.59777688980103,50,50
«Сбер» разработает аналог системы SAP по управлению бизнесом,2024-04-15 07:00:21,0,75,50
"Сбербанк взыскал через суд 114,8 млн евро с Glencore через принадлежащие ему акции Роснефти",2024-04-16 06:31:33,-79.04735207557678,-35,30
«Ъ» сообщил о переговорах «Сбера» о покупке «Нетологии»,2024-04-16 08:08:29,0,50,50
«Сбер» предложил российским компаниям открывать депозиты в рупиях,2024-04-16 11:04:05,99.20772314071655,75,50
Бывший вице-мэр Москвы перейдет на работу в «Сбер»,2024-04-18 11:37:32,0,35,30
РФ заработала около 360 млрд р в 23г от размещения средств ФНБ,2024-04-19 13:30:00,99.58620071411133,50,50
ФАКТОРЫ - 23 апреля,2024-04-23 05:30:00,0,75,0
Набсовет Сбербанка рекомендовал рекордные дивиденды за 23г,2024-04-23 10:21:13,99.76853132247925,80,80
Сбербанк строит в горах Алтая международный аэропорт с прицелом на туристов из Китая,2024-04-23 11:30:43,97.32587933540344,75,75
"Сбербанк видит очень высокий спрос на кредиты, несмотря на ставки",2024-04-23 12:07:49,0,75,50
ФАС завела антимонопольное дело на Сбербанк из-за рекламы вклада,2024-04-25 09:37:07,72.54294157028198,-30,-30
ФАКТОРЫ - 26 апреля,2024-04-26 05:30:00,0,50,0
"Сбербанк заработал в 1 кв почти 400 млрд р, повысил прогнозы кредитования",2024-04-26 07:27:46,99.76533055305481,80,80
"Сбер повысил прогноз роста ВВП России в 24г до 2,8%, ждет ставку в 13% к концу года",2024-04-26 08:23:51,0,50,70
Сбербанк ведет работу с ЦБР по выделению заблокированных активов на баланс отдельной компании,2024-04-26 09:37:51,0,50,50
Лимит бесплатных переводов между своими счетами увеличили до ₽30 млн,2024-04-30 21:01:08,-91.10007882118225,80,50
США исключили бывшую швейцарскую «дочку» Сбербанка из санкционного списка,2024-05-06 15:53:12,-68.86392831802368,80,50
Сбербанк сохранил дневные ограничения на переводы после новых правил ЦБ,2024-05-06 21:01:18,0,50,-20
«Дочка» «Сбера» выиграла суд против владельца прав на Олимпиаду,2024-05-13 14:10:07,98.4312891960144,50,5
ФАКТОРЫ - 14 мая,2024-05-14 05:30:00,0,85,0
Сбербанк заработал чистую прибыль за янв-апр почти в 500 млрд р,2024-05-14 06:55:20,99.81333613395691,70,80
"Чистая прибыль Халык-банка в 1 кв 24г снизилась на 7,5%",2024-05-17 09:13:45,-99.33192729949951,-30,-30
"Катарский Lesha Bank купил казахстанский Bereke Bank за $146,1 млн",2024-05-20 14:47:58,97.57441282272339,25,40
ЦБ назвал недопустимыми суточные лимиты на переводы самому себе,2024-05-22 11:44:11,-99.77497458457947,80,5
В «Сбере» рассказали о появлении в России нового среднего класса,2024-05-23 09:48:08,99.45393204689026,25,50
Бывшая британская «дочка» «Сбера» допустила утрату контроля над $105 млн,2024-06-03 21:00:16,-91.41682386398315,-80,-30
Крупнейшие банки объединят данные о счетах клиентов в своих приложениях,2024-06-04 03:00:28,0,-75,50
ФАКТОРЫ - 4 июня,2024-06-04 05:30:00,0,30,5
Греф назвал срок открытия первых отделений Сбербанка в новых регионах,2024-06-04 14:45:37,0,50,50
Греф назвал экономику России сильно перегретой,2024-06-04 17:06:14,0,Error_Evaluation_Gigachat,-40
«Сбер» повысил ставки по ипотеке,2024-06-05 11:00:12,63.474345207214355,-50,-20
Сбербанк видит спрос от компаний на кредитование в индийских рупиях,2024-06-05 16:01:47,0,50,50
Сбербанк работает над проведением IPO порядка 15 компаний,2024-06-05 16:18:57,0,75,50
Греф допустил повышение ключевой ставки,2024-06-06 10:12:01,99.53855872154236,-30,-30
Греф назвал сбалансированным изменение налогов,2024-06-06 11:01:12,0,50,30
Костин после выступления главы ЦБР ждет повышения ставки в пятницу,2024-06-06 11:24:05,0,50,-30
"Сбербанк постарается сохранить дивиденды на уровне 50% прибыли, несмотря на повышение налогов",2024-06-06 11:35:32,98.63248467445374,80,50
Греф назвал примитивной модель роста российской экономики,2024-06-07 05:50:15,0,-50,-20
"Греф сообщил, что ЦБ «услышал» его позицию по единому QR",2024-06-07 08:49:49,0,50,5
Сбербанк: в 2023 году мошенники украли у россиян более 250 млрд р,2024-06-07 08:56:39,-99.80877041816711,-80,-40
Путин призвал Грефа и Костина не «высасывать» деньги из других банков,2024-06-07 12:49:57,0,Error_Evaluation_Gigachat,-20
В ДНР и ЛНР установили первые банкоматы Сбербанка,2024-06-08 23:51:18,81.3028633594513,80,50
"Чистая прибыль Сбербанка в янв-мае составила 628,4 млрд р — банк",2024-06-11 06:55:13,99.539315700531,90,75
"Сбербанк за 5 мес заработал 628,4 млрд р, ""напылесосил"" депозиты почти на 2 трлн р",2024-06-11 07:34:54,99.81697797775269,30,70
В «Сбере» пообещали продолжить торговлю валютой в приложении банка,2024-06-12 17:18:46,54.04403209686279,50,50
«Сбер» оценил стабильность курса валют после новых санкций США,2024-06-13 08:20:15,99.5171844959259,Error_Evaluation_Gigachat,5
"РБК, «Сбер» и Сколтех запустят проект об открытиях «Теория всего»",2024-06-17 07:30:21,97.29697108268738,80,50
Сбербанк выпустил приложение «Умный онлайн» на iOS,2024-06-18 06:54:53,0,50,50
«Сбер» назвал условие сохранения ставки 8% по ипотеке на новостройки,2024-06-19 11:36:45,0,50,50
Сбербанк начнет обслуживать юрлиц в Донецке и Луганске с 25 июня,2024-06-20 07:24:33,90.38007855415344,Error_Evaluation_Gigachat,50
ФАКТОРЫ - 21 июня,2024-06-21 05:30:00,0,75,0
Акционеры Сбербанка одобрили выплату дивидендов за 23г на общую сумму более 752 млрд р,2024-06-21 09:53:43,0,80,70
«Сбер» досрочно прекратит выдачу ипотеки на новостройки с господдержкой,2024-06-21 13:00:13,-99.3446409702301,-50,-30
Греф назвал уникальной ситуацию для вкладов населения,2024-06-22 11:33:41,0,80,50
ФАКТОРЫ - 24 июня,2024-06-24 05:30:00,0,0,0
«Сбер» выиграл иск к бывшей британской «дочке» на ₽12 млрд,2024-06-24 08:18:55,50.91072916984558,80,70
«Сбер» оштрафовали на ₽500 тыс. за ненадлежащую рекламу о вкладе,2024-06-24 08:54:18,-99.8518168926239,-20,-10
"Суд РФ удовлетворил иск Сбербанка к британской ""дочке"" о взыскании долга по четырем сделкам",2024-06-24 09:05:49,0,-50,5
МНЕНИЕ: Рынок акций РФ может начать сползать вниз под собственной тяжестью,2024-06-25 07:05:37,-98.00136089324951,-50,-40
Сбербанк выведет из обращения карты Maestro,2024-06-26 09:41:46,-99.71164464950562,-50,15
ФАКТОРЫ - 27 июня,2024-06-27 05:30:00,0,43,0
«Сбер» с 1 июля запустит эквайринг для бизнеса в новых регионах России,2024-06-27 14:05:45,98.67501854896545,75,60
ВТБ согласовывает с другими банками объемы финансирования проекта высокоскоростной магистрали из Москвы в Санкт-Петербург,2024-06-28 07:00:00,99.56154823303223,50,50
«Сбер» открыл первые полноценные офисы в Донбассе,2024-06-28 10:27:52,78.94071340560913,Error_Evaluation_Gigachat,50
Сбербанк подал к мужу Блиновской иск о банкротстве,2024-06-29 13:59:30,-99.32582378387451,-80,-20
«СберМаркет» переименуется в «Купер»,2024-06-30 21:00:21,0,-80,5
«Сбер» во второй раз меньше чем за месяц поднял ставки по ипотеке,2024-07-01 21:05:26,67.42805242538452,-75,-30
МНЕНИЕ-Индекс Мосбиржи пока не поднимется выше 3.300 пунктов,2024-07-03 06:57:09,-98.97740483283997,-50,-20
Глава Сбербанка ждет торможения кредитования во втором полугодии,2024-07-03 13:36:58,0,-50,-30
Греф сравнил льготную ипотеку с допингом и оценил ее вред для россиян,2024-07-03 14:32:01,0,Error_Evaluation_Gigachat,-20
МНЕНИЕ-После консолидации можно ожидать поступательного движения индекса Мосбиржи вверх,2024-07-04 07:11:57,0,50,50
В Минпромторге увидели чеболизацию экономики России,2024-07-04 08:30:25,0,Error_Evaluation_Gigachat,-20
"Сбербанк в июне снизил выдачу потребкредитов, но в ипотеке рост на треть",2024-07-04 11:14:58,0,50,5
Конкуренция банков или технологий,2024-07-05 07:00:03,-98.86873960494995,50,5
Сбербанк ждет восстановления выдачи ипотеки к концу года после провала из-за остановки льготных программ,2024-07-05 07:30:14,0,50,30
"Чистая прибыль Сбербанка в 1 пол составила 768,7 млрд р",2024-07-09 06:55:03,99.13772344589233,50,75
В Думе попросили Грефа прекратить выпуск карт с «радужным единорогом»,2024-07-11 15:48:38,-99.41709637641907,-30,5
"Руководство ЦБР, кроме председателя, может получить право на ношение боевого оружия",2024-07-17 15:01:31,82.56990909576416,Error_Evaluation_Gigachat,0
Системы Сбербанка не пострадали из-за глобального сбоя,2024-07-19 08:46:01,-87.64117360115051,30,60
"Кремль, АЭС, госбанки и биржа в РФ не пострадали из-за глобального IT-сбоя",2024-07-19 09:50:49,0,80,50
"У приложений Сбербанка, Discord и оператора МТС произошел сбой",2024-07-25 10:22:29,-99.80351328849792,-50,-30
«Сбер» пообещал взыскать ущерб с бывшего владельца «Телеспорта»,2024-07-26 12:38:30,0,25,0
Сбербанк повысит стоимость уведомлений по дебетовым картам,2024-07-31 13:13:27,-94.40912008285522,-30,-10
Рынок наружной рекламы вырос на 43%,2024-07-31 16:50:14,99.8220145702362,75,60
Архитектор Ланфранко Чирилло стал старшим вице-президентом «Сбера»,2024-08-01 12:51:33,0,50,5
«Сбер» вслед за ВТБ объявил о повышении ставок по ипотеке,2024-08-05 20:30:51,0,-75,-20
Ozon расширит тестирование постоплаты в ПВЗ практически на все категории товаров,2024-08-07 15:57:00,99.38734769821167,35,50
"Чистая прибыль Сбербанка по МСФО во 2 кв составила 418,7 млрд р — банк",2024-08-08 06:55:05,98.9388644695282,65,80
Чистая прибыль «Сбера» за полугодие превысила ₽810 млрд,2024-08-08 07:31:48,-99.71936345100403,90,80
В «Сбере» спрогнозировали срок перехода ЦБ к снижению ключевой ставки,2024-08-08 09:27:14,0,50,20
ФАКТОРЫ - 9 августа,2024-08-09 05:30:00,0,45,5
"Чистая прибыль Сбербанка по РСБУ в янв-июл 24г составила 909,9 млрд р",2024-08-09 07:11:55,98.6537218093872,80,70
"«Ъ» узнал, что разработчик PayQR потребовал от «Сбера» 2,9 млрд руб.",2024-08-09 08:51:50,-99.74249601364136,-50,-20
"Курганская генкомпания присоединяет 2 теплосетевые ""дочки"", определила цену выкупа акции - ИНТЕРФАКС",2024-08-09 15:31:00,0,35,30
ВТБ и Сбербанк объявили о мерах по поддержке заемщиков в Курской области,2024-08-09 16:18:34,0,75,50
«Сбер» запланировал занять 25% на рынке Крыма к концу года,2024-08-13 14:00:08,99.58062171936035,Error_Evaluation_Gigachat,50
Греф рассказал о плане вынести пляж на 25 м в море на крымском курорте,2024-08-13 14:00:22,0,Error_Evaluation_Gigachat,5
"В «Сбере» назвали пять стоп-слов и фраз, которые используют мошенники",2024-08-15 06:02:47,0,75,0
Сбербанк впервые за три года раскрыл вознаграждение ключевым менеджерам,2024-08-16 17:22:27,98.84563684463501,50,5
"Чистая прибыль Халык-банка в 1 пол 24г увеличилась на 2,2% г/г",2024-08-19 07:54:43,99.74004030227661,30,50
Один из крупных банков Киргизии приостановил переводы через банки России,2024-08-19 11:40:30,-96.62885665893555,-75,-40
Как российские банки оптимизируют офисную сеть - Ъ,2024-08-20 05:36:00,99.3428647518158,25,5
Т-банк вошел в Альянс в сфере ИИ,2024-08-20 10:13:15,96.28204703330994,35,70
Киргизский «Керемет» ввел ограничения для трех российских банков,2024-08-20 19:48:24,0,-50,-20
"""Известия"": доля выдачи ссуд закредитованным заемщикам снизилась вдвое",2024-08-21 03:18:41,-99.80059266090393,50,-20
Халык-Банк обновил прогноз чистой прибыли в 24г до примерно 800 млрд тенге с более 800 млрд тенге ранее — банк,2024-08-21 06:10:57,99.66112971305847,50,5
Sminex договорился о покупке девелопера «Инград» у концерна «Россиум»,2024-08-21 10:23:40,0,25,50
"Жители Абхазии смогут делать переводы в ""Сбербанк онлайн""",2024-08-21 12:02:13,94.56684589385986,80,30
ООО «Электрорешения» объявляет о планах трансформации в АО и выхода на IPO - Ъ,2024-08-21 15:02:00,0,75,50
ГК Raven Russia ответила на заявления об иске Генпрокуратуры,2024-08-22 10:33:00,-81.32877945899963,25,5
Еще два банка в Киргизии отключили переводы через «Сбер»,2024-08-22 13:06:49,0,-50,-20
"Верховный суд раскрыл, когда у должника не смогут забрать автомобиль",2024-08-23 07:56:27,0,50,5
Dell увеличила чистую прибыль во II финквартале почти вдвое,2024-08-30 10:30:00,99.66161847114563,50,75
Миноритарии «Иркутскэнерго» оспорили в суде условия выкупа акций - FrankMedia,2024-08-30 17:29:00,-99.48987364768982,-50,-20
Медси прибыль 2024H1. Прибавили в OIBDA и сократили долг.,2024-08-31 08:27:00,0,80,60
"Reuters: ФРГ продлит срок внешнего управления активами ""Роснефти""",2024-09-02 07:35:18,99.5585560798645,-80,-30
Сбербанк зафиксировал рост объема переводов от россиян в Индию в 100 раз,2024-09-03 04:54:58,99.08971190452576,75,50
Сбербанк назвал две самые опасные мошеннические схемы,2024-09-03 07:06:35,-99.71931576728821,25,0
«Сбер» заявил о самой мощной кибератаке в своей истории,2024-09-03 20:14:23,0,-75,-40
В Сбербанке допустили подъем ставки ЦБ до 20% в сентябре,2024-09-04 03:00:19,99.36549663543701,-50,-70
"Сбербанк ждет, что ЦБ в сентябре будет выбирать между повышением и сохранением ставки",2024-09-04 10:35:58,0,50,5
"Сбербанк отмечает замедление ипотеки и потребкредитования, продолжение роста кредитов корпоратам",2024-09-04 12:39:06,-99.58654642105103,-30,-20
"Проблема дефицита юаней на рынке РФ остается острой, но ЦБР помогает ""тушить пожар"" — Сбербанк",2024-09-04 13:34:10,0,35,-20
Индия и Россия разрабатывают новые системы межбанковских обменов,2024-09-05 03:03:55,98.59870076179504,25,50
Греф заявил о прохождении пика перегрева экономики,2024-09-05 04:04:52,0,75,30
Глава Сбербанка предостерег власти от массовой льготной ипотеки,2024-09-05 04:26:46,-99.83099699020386,-30,-20
Греф оценил эффект от ужесточения налогов для угольщиков,2024-09-05 04:59:55,92.58692860603333,-50,-30
Пик перегрева экономики РФ пройден — глава Сбербанка,2024-09-05 08:45:32,-98.5952377319336,75,30
Костин и Греф ждут от ЦБР увеличения предложения китайских юаней на рынке,2024-09-05 09:12:28,97.4083662033081,75,50
Греф предупредил о снижении маржинальности Сбербанка в 2025 году из-за повышения налогов,2024-09-05 09:43:49,-99.81964230537415,-80,-40
ГРЕФ: СБЕРБАНК СОХРАНЯЕТ ПЛАНЫ ПО ВЫПЛАТЕ ДИВИДЕНДОВ В РАЗМЕРЕ 50% ОТ ПРИБЫЛИ - ИНТЕРФАКС,2024-09-05 12:01:00,96.61643505096436,75,70
Сбербанк сохраняет планы по выплате дивидендов в 50% от прибыли,2024-09-05 12:13:00,98.92340898513794,80,70
Дефицит бюджета РФ сократился до 331 млрд р благодаря росту доходов и замедлению расходов,2024-09-06 08:53:55,-99.34106469154358,75,50
Softline продал 9% акций крупному инвестору,2024-09-09 07:35:22,-99.73157048225403,25,50
РСА объединил мобильные приложения для европротокола с 9 сентября,2024-09-09 15:28:00,97.67091274261475,50,5
ФАКТОРЫ - 10 сентября,2024-09-10 05:30:00,0,50,0
"Чистая прибыль Сбербанка по РСБУ за 8 мес 24г составила 1,05 трлн р",2024-09-10 06:57:11,98.41839075088501,75,75
Чистая прибыль Сбербанка за 8 мес 24г превысила 1 трлн р,2024-09-10 07:46:00,99.83140230178833,75,80
"Банки РФ в июле увеличили запасы драгметаллов на 4,7 т",2024-09-10 13:17:00,98.73027801513672,25,30
"Ретейлер Tops предложил организовать ""российские полки"" в своих магазинах",2024-09-10 14:12:28,0,50,20
НРД проиграл суд об отмене санкций ЕС,2024-09-11 11:39:00,-98.2406497001648,Error_Evaluation_Gigachat,-40
В «Сбере» сообщили о росте доли звонков мошенников через мессенджеры,2024-09-15 11:03:27,0,-50,-20
Альфа-банк стал владельцем 73% в юрлице бизнес-издания RB.RU,2024-09-16 13:46:00,63.06981444358826,50,30
«Сбер» урезал скидки для снижения ставки по ипотеке,2024-09-16 21:00:57,63.574373722076416,-50,-20
Сбербанк внедрит оплату алкоголя и сигарет «по лицу» вместо паспорта,2024-09-17 21:00:11,0,Error_Evaluation_Gigachat,30
"В Сбере сообщили о снижении доли заемщиков, допустивших хотя бы одну просрочку",2024-09-18 06:41:33,-99.79694485664368,80,50
МНЕНИЕ-В российских акциях назревает коррекция,2024-09-18 06:55:13,0,-50,-40
ФАС завела дело против «Сбера» из-за рекламы «лучшей в стране» кредитки,2024-09-18 12:40:35,0,-50,-20
"Участника ""Времени героев"" назначили замначальника департамента РЖД",2024-09-18 13:13:54,0,25,5
В США перезапустят реактор АЭС Три-Майл-Айленд для поставки электроэнергии Microsoft,2024-09-20 19:11:00,0,50,50
Греф назвал «самую сложную технологию человечества»,2024-09-23 14:48:29,99.10855889320374,50,5
Сбербанк рассказал о планах ввести единый способ оплаты лицом,2024-09-23 21:00:25,96.97176814079285,80,40
Всё в дом: Сбербанк в конце года начнет стройку аэропорта в горах Алтая,2024-09-24 12:19:32,0,80,50
Fesco организовала первую внутрироссийскую интермодальную отправку,2024-09-24 16:58:00,81.15964531898499,35,50
"Коллекторы сообщили, через сколько дней просрочки банки передают им долги",2024-09-25 05:10:10,-99.7595489025116,25,-20
В «Сбере» назвали два самых популярных способа вывода денег мошенниками,2024-09-25 15:08:16,-96.51359915733337,-50,-10
"ЦБР пригрозил банкам нормативом валютной ликвидности, но банкиры призвали не ограничивать кредиты в юанях",2024-09-26 08:49:11,-98.89780879020691,50,-20
Forbes назвал самые прибыльные компании России,2024-09-26 11:54:57,98.95820617675781,75,50
"Глава ЦБР отвергла доводы банкиров, призывавших регулятора не ограничивать валютные кредиты",2024-09-26 14:23:39,0,-50,-30
ВТБ подтвердил ухудшение ситуации с юаневой ликвидностью в РФ,2024-09-26 15:00:51,-99.49540495872498,-50,-40
МНЕНИЕ-Индекс Мосбиржи мужественно пережил спад нефти,2024-09-27 07:13:00,90.76350331306458,50,50
МНЕНИЕ-Рынок акций РФ попробует подрасти,2024-09-30 08:01:24,98.65721464157104,50,50
Бывших совладельцев «Юлмарта» освободили от наказания,2024-09-30 10:10:52,-76.4028251171112,50,5
"Минфин РФ ждет в 25г поступлений дивидендов в бюджет на 786,4 млрд р, включая Сбербанк",2024-09-30 12:26:36,0,50,50
Власти заложили в бюджет около 375 млрд руб. дивидендов от «Сбера»,2024-10-01 10:25:56,-98.96009564399719,20,50
Etalon изменил сроки открытия офиса в российском САР при переезде с Кипра,2024-10-01 18:41:00,0,25,5
"«Сбер» повысил ставки по рыночной ипотеке на 0,9 п.п.",2024-10-01 23:40:44,0,-50,-30
В России арестовали счета банков New York Mellon и JPMorgan на $372 млн,2024-10-02 16:21:40,-99.78610873222351,0,-30
Суд арестовал $372 млн на счетах Bank of New York Mellon и JP Morgan в РФ,2024-10-02 16:35:52,-99.60923790931702,-50,-30
ВТБ повысил ставки по краткосрочным вкладам,2024-10-04 07:49:47,99.35294985771179,25,30
Более 200 тыс. россиян перенесли в сентябре свою почту из Gmail на Xmail,2024-10-04 12:09:47,0,-50,5
В терминалах «Сбера» произошел сбой со случаями двойного списания денег,2024-10-04 16:07:35,-99.5870053768158,-80,-30
Крупные банки ввели для застройщиков комиссию за выдачу ипотеки,2024-10-07 06:30:58,0,-50,-30
Rheinmetall завершил разработку бронебойных снарядов калибра 120 мм,2024-10-08 09:10:44,87.784343957901,0,50
Россияне назвали желаемый размер корпоративной пенсии,2024-10-09 02:01:16,0,35,5
"Чистая прибыль Сбербанка по РСБУ в янв-сен выросла на 6% до 1,2 трлн р",2024-10-09 06:55:40,99.47128891944885,50,50
Греф оценил дефицит айтишников в России в 1 млн человек,2024-10-09 09:29:13,0,-50,50
МНЕНИЕ-Рынок акций РФ продолжит боковик,2024-10-11 06:56:41,98.7855613231659,25,0
ЦБР прописал рынку жилья найти новое равновесие и в ответ получил упреки в высокой ключевой ставке,2024-10-11 08:45:52,98.48219752311707,35,-30
"Минфин и ЦБ объяснили, почему они против windfall tax для банков - Frank Media",2024-10-14 19:25:00,0,50,50
ФАКТОРЫ - 16 октября,2024-10-16 05:30:00,0,35,0
ВТБ технически готовится к началу операций с цифровым рублем в 1 кв 25г,2024-10-16 06:26:26,0,75,50
Набиуллина поспорила с Грефом о едином QR,2024-10-16 08:38:40,93.41616630554199,Error_Evaluation_Gigachat,5
«Коммерсантъ» узнал о покупке Сбербанком «Фоксфорда» и «Нетологии»,2024-10-17 04:34:41,0,80,50
"ЦБР грозит штрафами банкам, которые не смогут запустить операции с цифровыми рублями",2024-10-17 13:35:04,-99.8314380645752,-50,-30
IPO ОЗОН ФАРМАЦЕВТИКА,2024-10-17 16:10:00,0,85,50
ФАКТОРЫ - 18 октября,2024-10-18 05:30:00,0,50,0
ФАС признала Сбербанк нарушителем закона о рекламе,2024-10-18 10:48:50,92.66730546951294,-50,-30
ЦБ изучит ввод новых тарифов для магазинов при оплате лицом,2024-10-21 04:00:56,0,35,5
Минимальные ставки по рыночной ипотеке в Сбербанке приблизились к 25%,2024-10-21 20:50:14,62.029749155044556,-75,-40
У части карт Visa и Mastercard истекут сертификаты безопасности в России,2024-10-21 21:00:44,0,-50,-30
«Сбер» сообщил о новом приложении для iPhone,2024-10-22 07:00:15,0,25,50
Хуснуллин пообещал позвонить Грефу из-за жалоб на «торговлю ипотекой»,2024-10-23 11:03:02,-99.81163740158081,Error_Evaluation_Gigachat,5
Аудит «Телеспорта» выявил новые долги и «клона» его основателя Макаренко,2024-10-24 04:00:31,-99.1299569606781,-75,-30
МНЕНИЕ-Техническая картина по индексу Мосбиржи ухудшилась,2024-10-24 07:09:27,-99.6865451335907,-50,-30
В VK Play и RuStore стартовал эксперимент по добровольной маркировке игр,2024-10-25 00:32:36,93.75304579734802,25,5
Греф словами «в палате все плохо» рассказал о блогерах,2024-10-25 14:20:59,0,Error_Evaluation_Gigachat,0
"БКС банк направит материнскому холдингу 2,5 млрд рублей дивидендов за III квартал",2024-10-28 11:40:00,99.66064691543579,-50,50
«Сбер» поднял ставки по семейной ипотеке с превышением лимита,2024-10-29 20:30:06,99.51393604278564,50,30
Сбербанк заявил о приостановке записи на сделки по семейной ипотеке,2024-10-29 23:39:46,-99.79382157325745,-80,-20
Бывший фармзавод группы «Роста» купил производитель спрея от храпа,2024-10-30 04:00:11,90.27150869369507,35,5
"Чистая прибыль Сбербанка по МСФО в 3 кв составила 411,1 млрд р",2024-10-31 06:56:07,98.79201650619507,75,75
Сбербанк и Альфа-банк повысили ставки по части вкладов до 22%,2024-10-31 08:36:38,92.32110977172852,80,50
"Сбер повысит достаточность капитала к концу 24г, сохраняет намерение платить дивиденды в размере 50% прибыли — финдир",2024-10-31 09:01:16,0,80,70
"Чистая прибыль Сбербанка по МСФО в 3 кв снизилась до 411,1 млрд р за счет разового фактора — финдиректор",2024-10-31 09:08:47,-89.41686153411865,-60,-30
«Сбер» ответил на данные о массовом сбое в своих московских офисах,2024-11-05 10:47:08,-59.282881021499634,25,-20
«Сбер» оценил долю утекших данных взрослых россиян в 90%,2024-11-06 09:41:57,99.2932677268982,-75,-40
"«Сбер» получил деньги британской экс-«дочки», державшей в России $105 млн",2024-11-07 17:52:26,99.3037760257721,30,50
"Чистая прибыль Сбербанка по РСБУ за 10 мес 24г выросла на 5,2% до 1,33 трлн р",2024-11-11 06:56:04,99.45080876350403,70,50
"Чистая прибыль Сбербанка за 10 мес превысила 1,3 трлн р",2024-11-11 09:16:59,99.79166388511658,80,80
ФАС нашла у Сбербанка нарушение закона в рекламе автокредита,2024-11-12 09:04:07,-99.82689619064331,-30,-20
Греф анонсировал выход «Сбера» в космос,2024-11-13 15:01:38,95.83471417427063,80,50
«Сбер» предупредил о новой схеме телефонных мошенников,2024-11-14 10:45:09,-99.84585046768188,-50,-10
"ЦБ с 2025 г. ужесточит ограничения на покупку иностранных бумаг для ""неквалов""",2024-11-14 12:57:00,-98.8116979598999,-70,-30
Forbes составил рейтинг лучших работодателей России,2024-11-14 20:52:49,99.623042345047,30,5
"Сбербанк повысил минимальные ставки по рыночной ипотеке до 28,1%",2024-11-14 21:40:23,98.43757748603821,-90,-30
Кремль прокомментировал повышение ставок по ипотеке,2024-11-15 09:31:18,0,-50,20
Dagens Nyheter прекратила публикации в Х,2024-11-15 15:05:10,-83.25499892234802,50,0
"По иску к экс-владельцам ""Макфы"" выдали исполнительные листы",2024-11-19 06:30:50,-99.67963099479675,25,5
В NF Group представили структуру спроса россиян на зарубежную недвижимость,2024-11-20 16:17:00,0,0,20
Структура «Сбера» стала совладельцем IT-компании «Аквариус»,2024-11-22 07:00:46,0,50,30
Skillbox назвал популярные направления онлайн-образования среди женщин в декрете,2024-11-22 07:12:07,0,25,5
Производитель виски Jack Daniel's увеличит квартальные дивиденды на 4%,2024-11-22 11:35:00,99.64187145233154,25,70
Сбербанк назвал три самые популярные схемы мошенничества в 2024 году,2024-11-24 09:23:56,0,-50,0
Сбербанк приостановил выдачу семейной ипотеки из-за исчерпания лимита,2024-11-25 20:31:17,-99.68302845954895,-80,-20
"Банк России внес ""Токеник"" в реестр операторов информсистем по выпуску ЦФА",2024-11-29 12:33:00,0,50,50
Антициклическая надбавка позволит банкам накопить в 2025 г. буфер капитала на 800 млрд руб.,2024-11-29 17:09:00,0,70,50
Совет директоров материнской компании МФК CarMoney предложит акционерам допэмиссию,2024-11-29 19:15:00,0,-80,-30
МНЕНИЕ-Цель отскока Индекса Мосбиржи лежит в 100 пунктах выше нынешних цен,2024-12-02 07:12:05,99.8040497303009,75,50
"Сбер ждет почти двукратного замедления ипотеки в 24г, повышения ставки в дек на 1-2 п.п.",2024-12-02 08:24:59,0,-75,-30
"В «Сбере» оценили, как сильно ЦБ может повысить ставку в декабре",2024-12-02 08:32:25,99.83818531036377,75,20
Минфин РФ предлагает установить единый лимит по семейной ипотеке до конца срока программы,2024-12-02 14:06:56,0,75,30
"Рынок цифровых активов РФ в 24г достигнет 500 млрд р, а в 25г - 1 трлн р — ВТБ",2024-12-05 13:53:25,99.30760860443115,80,70
"Кредитный портфель девелоперов жилья Сбера составляет 5,4 трлн р, он качественный — банк",2024-12-06 07:20:28,97.73908853530884,75,50
Сбербанк намерен придерживаться текущей дивидендной политики и удерживать рентабельность капитала не ниже 22% — Греф,2024-12-06 07:35:33,0,85,70
«Сбер» дал прогноз по срокам начала снижения ключевой ставки ЦБ,2024-12-06 07:59:46,99.7626006603241,75,50
"Сбербанк не будет платить дивиденды чаще, чем раз в год — Греф",2024-12-06 08:08:12,-99.62252378463745,-50,-30
«Сбер» откроет полноформатные офисы в Херсонской и Запорожской областях,2024-12-06 08:43:52,0,50,50
"Греф не ждет существенного ослабления рубля, считает равновесным курс 100-105 р/$",2024-12-06 08:58:27,-99.34811592102051,30,50
Греф оценил сокращение «матрасно-подушечных» денег россиян,2024-12-06 09:22:02,0,Error_Evaluation_Gigachat,-20
Сбербанк не планирует объединять IT-инфраструктуру с Яндексом — Греф,2024-12-06 10:00:28,0,50,5
